#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
CANX,YWHAB,9606.ENSP00000247461,9606.ENSP00000361930,0,0,0,0,0.126,0,0,0.391,0.446
CANX,RAB1A,9606.ENSP00000247461,9606.ENSP00000387286,0,0,0,0,0.189,0.133,0,0.344,0.498
CANX,GGH,9606.ENSP00000247461,9606.ENSP00000260118,0,0,0,0,0.063,0.433,0,0.146,0.506
CANX,RAB7A,9606.ENSP00000247461,9606.ENSP00000265062,0,0,0,0,0.245,0.074,0,0.355,0.51
CANX,HLA-DRB1,9606.ENSP00000247461,9606.ENSP00000353099,0,0,0,0,0,0.046,0.5,0.094,0.53
CANX,TXN,9606.ENSP00000247461,9606.ENSP00000363641,0,0,0,0,0.106,0.058,0,0.495,0.538
CANX,VAPB,9606.ENSP00000247461,9606.ENSP00000417175,0,0,0,0,0.117,0.168,0,0.428,0.543
CANX,HLA-DPA1,9606.ENSP00000247461,9606.ENSP00000393566,0,0,0,0,0.055,0,0.5,0.113,0.544
CANX,RAB11A,9606.ENSP00000247461,9606.ENSP00000261890,0,0,0,0,0.066,0,0,0.545,0.557
CANX,RAB1B,9606.ENSP00000247461,9606.ENSP00000310226,0,0,0,0,0.131,0.188,0,0.431,0.564
CANX,TFRC,9606.ENSP00000247461,9606.ENSP00000376197,0,0,0,0,0.072,0.238,0,0.449,0.576
CANX,VAPA,9606.ENSP00000247461,9606.ENSP00000345656,0,0,0,0,0.078,0.368,0,0.399,0.619
CANX,SERPINH1,9606.ENSP00000247461,9606.ENSP00000434412,0,0,0,0,0.062,0.19,0,0.546,0.625
CANX,HSPA8,9606.ENSP00000247461,9606.ENSP00000437125,0,0,0,0,0.145,0.125,0,0.588,0.665
CANX,PTGES3,9606.ENSP00000247461,9606.ENSP00000482075,0,0,0,0,0.608,0,0,0.211,0.677
CANX,SEC22B,9606.ENSP00000247461,9606.ENSP00000463393,0,0,0,0,0.067,0.073,0,0.684,0.703
CANX,CD81,9606.ENSP00000247461,9606.ENSP00000263645,0,0,0,0,0.06,0.045,0,0.764,0.77
CANX,B2M,9606.ENSP00000247461,9606.ENSP00000497910,0,0,0,0,0.042,0,0.5,0.719,0.853
CANX,OS9,9606.ENSP00000247461,9606.ENSP00000318165,0,0,0,0,0.077,0.19,0,0.949,0.958
CAPS,SYT1,9606.ENSP00000498855,9606.ENSP00000261205,0,0,0,0,0.052,0,0,0.422,0.428
CD38,FN1,9606.ENSP00000226279,9606.ENSP00000346839,0,0,0,0,0,0,0,0.412,0.412
CD38,HSPA8,9606.ENSP00000226279,9606.ENSP00000437125,0,0,0,0,0.062,0,0,0.436,0.448
CD38,NPM1,9606.ENSP00000226279,9606.ENSP00000296930,0,0,0,0,0.042,0,0,0.473,0.473
CD38,TALDO1,9606.ENSP00000226279,9606.ENSP00000321259,0,0,0,0,0.049,0,0,0.565,0.568
CD38,B2M,9606.ENSP00000226279,9606.ENSP00000497910,0,0,0,0,0.067,0,0,0.608,0.618
CD38,CD81,9606.ENSP00000226279,9606.ENSP00000263645,0,0,0,0,0.049,0.045,0,0.688,0.691
CD38,TFRC,9606.ENSP00000226279,9606.ENSP00000376197,0,0,0,0,0.044,0,0,0.788,0.788
CD38,NNMT,9606.ENSP00000226279,9606.ENSP00000441434,0,0,0,0,0.044,0,0.9,0.278,0.925
CD81,ITGB4,9606.ENSP00000263645,9606.ENSP00000200181,0,0,0,0,0.064,0,0,0.493,0.506
CD81,LAMB1,9606.ENSP00000263645,9606.ENSP00000222399,0,0,0,0,0.042,0,0,0.411,0.411
CD81,CD38,9606.ENSP00000263645,9606.ENSP00000226279,0,0,0,0,0.049,0.045,0,0.688,0.691
CD81,RAB35,9606.ENSP00000263645,9606.ENSP00000229340,0,0,0,0,0.062,0,0,0.637,0.645
CD81,CANX,9606.ENSP00000263645,9606.ENSP00000247461,0,0,0,0,0.06,0.045,0,0.764,0.77
CD81,LAMC1,9606.ENSP00000263645,9606.ENSP00000258341,0,0,0,0,0.067,0,0,0.414,0.43
CD81,RAB11A,9606.ENSP00000263645,9606.ENSP00000261890,0,0,0,0,0.1,0,0,0.448,0.482
CD81,RAB27B,9606.ENSP00000263645,9606.ENSP00000262094,0,0,0,0,0,0,0,0.534,0.534
CD81,MCAM,9606.ENSP00000263645,9606.ENSP00000264036,0,0,0,0,0.049,0.113,0,0.4,0.449
CD81,COL6A1,9606.ENSP00000263645,9606.ENSP00000355180,0,0,0,0,0.134,0,0,0.421,0.477
CD81,COL4A1,9606.ENSP00000263645,9606.ENSP00000364979,0,0,0,0,0.068,0,0,0.464,0.479
CD81,RAB8A,9606.ENSP00000263645,9606.ENSP00000300935,0,0,0,0,0.113,0,0,0.436,0.479
CD81,RAB27A,9606.ENSP00000263645,9606.ENSP00000379601,0,0,0,0,0,0,0,0.627,0.627
CD81,FN1,9606.ENSP00000263645,9606.ENSP00000346839,0,0,0,0,0.084,0,0,0.646,0.662
CD81,TFRC,9606.ENSP00000263645,9606.ENSP00000376197,0,0,0,0,0,0.304,0,0.632,0.732
CD81,HSPA8,9606.ENSP00000263645,9606.ENSP00000437125,0,0,0,0,0.078,0,0,0.865,0.87
CDC42,ITGB4,9606.ENSP00000497733,9606.ENSP00000200181,0,0,0,0,0.074,0.045,0,0.435,0.458
CDC42,COL1A1,9606.ENSP00000497733,9606.ENSP00000225964,0,0,0,0,0,0.201,0,0.398,0.499
CDC42,RAB35,9606.ENSP00000497733,9606.ENSP00000229340,0,0,0,0.759,0.084,0.318,0,0.167,0.434
CDC42,RHOQ,9606.ENSP00000497733,9606.ENSP00000238738,0,0,0.055,0.968,0.056,0.164,0.5,0.069,0.59
CDC42,DSTN,9606.ENSP00000497733,9606.ENSP00000246069,0,0,0,0,0.117,0.045,0,0.347,0.402
CDC42,CANX,9606.ENSP00000497733,9606.ENSP00000247461,0,0,0,0,0.073,0.164,0,0.301,0.411
CDC42,RAC2,9606.ENSP00000497733,9606.ENSP00000249071,0,0,0.055,0.97,0.218,0.206,0.9,0.181,0.943
CDC42,ARF3,9606.ENSP00000497733,9606.ENSP00000256682,0,0,0,0,0.14,0.054,0,0.593,0.64
CDC42,PDGFRA,9606.ENSP00000497733,9606.ENSP00000257290,0,0,0,0,0.055,0.071,0,0.56,0.58
CDC42,CDK4,9606.ENSP00000497733,9606.ENSP00000257904,0,0,0,0,0.084,0.085,0,0.374,0.43
CDC42,RAB11A,9606.ENSP00000497733,9606.ENSP00000261890,0,0,0,0.694,0.085,0.182,0,0.544,0.629
CDC42,ACTR3,9606.ENSP00000497733,9606.ENSP00000263238,0,0,0,0,0.46,0.168,0.5,0.375,0.841
CDC42,MCAM,9606.ENSP00000497733,9606.ENSP00000264036,0,0,0,0,0.042,0.189,0.4,0.137,0.543
CDC42,RAB10,9606.ENSP00000497733,9606.ENSP00000264710,0,0,0,0.712,0.272,0.134,0,0.15,0.418
CDC42,RAB7A,9606.ENSP00000497733,9606.ENSP00000265062,0,0,0,0.704,0.171,0.275,0.4,0.122,0.641
CDC42,RHOB,9606.ENSP00000497733,9606.ENSP00000272233,0,0,0.063,0.941,0.1,0.295,0,0.411,0.604
CDC42,RPS27A,9606.ENSP00000497733,9606.ENSP00000272317,0,0,0,0,0.093,0.131,0.5,0.123,0.609
CDC42,LAMTOR1,9606.ENSP00000497733,9606.ENSP00000278671,0,0,0,0,0.054,0.163,0.4,0.138,0.536
CDC42,GJA1,9606.ENSP00000497733,9606.ENSP00000282561,0,0,0,0,0,0.164,0.4,0.486,0.719
CDC42,RHOC,9606.ENSP00000497733,9606.ENSP00000285735,0,0,0.063,0.946,0.643,0.294,0,0.573,0.886
CDC42,ARPC2,9606.ENSP00000497733,9606.ENSP00000295685,0,0,0,0,0.351,0.163,0.5,0.415,0.82
CDC42,CFL2,9606.ENSP00000497733,9606.ENSP00000298159,0,0,0,0,0.113,0.165,0,0.919,0.935
CDC42,KIF5B,9606.ENSP00000497733,9606.ENSP00000307078,0,0,0,0,0.064,0,0.5,0.262,0.624
CDC42,RAB1B,9606.ENSP00000497733,9606.ENSP00000310226,0,0,0,0.704,0.174,0.284,0,0.116,0.432
CDC42,NIPSNAP2,9606.ENSP00000497733,9606.ENSP00000313050,0,0,0,0,0.088,0,0.4,0,0.429
CDC42,PAK2,9606.ENSP00000497733,9606.ENSP00000314067,0,0,0,0,0.094,0.873,0.9,0.848,0.998
CDC42,RAB11B,9606.ENSP00000497733,9606.ENSP00000333547,0,0,0,0.696,0.179,0.376,0,0.092,0.494
CDC42,VAPA,9606.ENSP00000497733,9606.ENSP00000345656,0,0,0,0,0.3,0.248,0,0.192,0.538
CDC42,FN1,9606.ENSP00000497733,9606.ENSP00000346839,0,0,0,0,0,0,0,0.743,0.743
CDC42,UBE2I,9606.ENSP00000497733,9606.ENSP00000348056,0,0,0,0,0.105,0.086,0,0.485,0.542
CDC42,RAC1,9606.ENSP00000497733,9606.ENSP00000348461,0,0,0.055,0.969,0.108,0.207,0.7,0.462,0.872
CDC42,YWHAB,9606.ENSP00000497733,9606.ENSP00000361930,0,0,0,0,0.211,0.091,0,0.27,0.43
CDC42,TXN,9606.ENSP00000497733,9606.ENSP00000363641,0,0,0,0,0.088,0.067,0,0.429,0.472
CDC42,TFRC,9606.ENSP00000497733,9606.ENSP00000376197,0,0,0,0,0.042,0.163,0.4,0.521,0.738
CDC42,JUP,9606.ENSP00000497733,9606.ENSP00000377508,0,0,0,0,0.055,0.177,0.4,0.164,0.558
CDC42,YWHAZ,9606.ENSP00000497733,9606.ENSP00000379287,0,0,0,0,0.51,0.091,0,0.491,0.754
CDC42,RAB1A,9606.ENSP00000497733,9606.ENSP00000387286,0,0,0,0.704,0.136,0.281,0,0.133,0.415
CDC42,ARPC4,9606.ENSP00000497733,9606.ENSP00000388169,0,0,0,0,0.497,0,0.5,0.069,0.745
CDC42,RHOA,9606.ENSP00000497733,9606.ENSP00000400175,0,0,0.062,0.948,0.361,0.295,0.9,0.103,0.955
CDC42,CFL1,9606.ENSP00000497733,9606.ENSP00000432660,0,0,0,0,0.162,0.045,0,0.919,0.93
CDC42,SERPINH1,9606.ENSP00000497733,9606.ENSP00000434412,0,0,0,0,0.055,0,0,0.404,0.413
CDC42,HSPA8,9606.ENSP00000497733,9606.ENSP00000437125,0,0,0,0,0.193,0.066,0,0.285,0.414
CDC42,CLIP1,9606.ENSP00000497733,9606.ENSP00000479322,0,0,0,0,0.049,0.294,0.5,0.945,0.979
CDC42,TPM3,9606.ENSP00000497733,9606.ENSP00000498577,0,0,0,0,0.533,0.091,0,0.177,0.62
CDK4,COL1A1,9606.ENSP00000257904,9606.ENSP00000225964,0,0,0,0,0.065,0.097,0,0.513,0.553
CDK4,YBX3,9606.ENSP00000257904,9606.ENSP00000228251,0,0,0,0,0.067,0.292,0.9,0.52,0.964
CDK4,HIST1H1D,9606.ENSP00000257904,9606.ENSP00000244534,0,0,0,0,0.079,0.401,0,0.091,0.455
CDK4,HIST1H4A,9606.ENSP00000257904,9606.ENSP00000244537,0,0,0,0,0.042,0.097,0.5,0.308,0.66
CDK4,B2M,9606.ENSP00000257904,9606.ENSP00000497910,0,0,0,0,0.113,0.112,0,0.304,0.404
CDK4,FN1,9606.ENSP00000257904,9606.ENSP00000346839,0,0,0,0,0.048,0,0,0.4,0.404
CDK4,YAP1,9606.ENSP00000257904,9606.ENSP00000478927,0,0,0,0,0.042,0.067,0,0.397,0.413
CDK4,OGN,9606.ENSP00000257904,9606.ENSP00000364711,0,0,0,0,0,0.071,0,0.405,0.424
CDK4,CDC42,9606.ENSP00000257904,9606.ENSP00000497733,0,0,0,0,0.084,0.085,0,0.374,0.43
CDK4,PPP2R1A,9606.ENSP00000257904,9606.ENSP00000324804,0,0,0,0,0.175,0.225,0,0.215,0.455
CDK4,HDAC2,9606.ENSP00000257904,9606.ENSP00000430432,0,0,0,0,0.086,0.091,0,0.402,0.459
CDK4,FEN1,9606.ENSP00000257904,9606.ENSP00000305480,0,0,0,0,0.223,0.106,0,0.303,0.474
CDK4,OGFRL1,9606.ENSP00000257904,9606.ENSP00000359464,0,0,0,0,0,0.477,0,0,0.477
CDK4,NME1,9606.ENSP00000257904,9606.ENSP00000337060,0,0,0,0,0.362,0,0,0.216,0.478
CDK4,OS9,9606.ENSP00000257904,9606.ENSP00000318165,0,0,0,0,0.057,0,0,0.475,0.484
CDK4,NPM1,9606.ENSP00000257904,9606.ENSP00000296930,0,0,0,0,0.175,0.071,0,0.396,0.497
CDK4,RHOA,9606.ENSP00000257904,9606.ENSP00000400175,0,0,0,0,0.132,0.085,0,0.422,0.501
CDK4,PELP1,9606.ENSP00000257904,9606.ENSP00000301396,0,0,0,0,0.093,0.096,0,0.469,0.527
CDK4,HSPA8,9606.ENSP00000257904,9606.ENSP00000437125,0,0,0,0,0.095,0.344,0,0.282,0.537
CDK4,MCM4,9606.ENSP00000257904,9606.ENSP00000262105,0,0,0,0,0.318,0.097,0,0.432,0.62
CDK4,ARID1A,9606.ENSP00000257904,9606.ENSP00000320485,0,0,0,0,0.044,0,0.5,0.448,0.713
CDK4,PCNA,9606.ENSP00000257904,9606.ENSP00000368458,0,0,0,0,0.387,0.791,0.9,0.781,0.996
CETN2,HIST1H4A,9606.ENSP00000359300,9606.ENSP00000244537,0,0,0,0,0.044,0.533,0,0.135,0.58
CETN2,RAB11A,9606.ENSP00000359300,9606.ENSP00000261890,0,0,0,0,0.133,0.097,0.5,0.158,0.626
CETN2,RPS27A,9606.ENSP00000359300,9606.ENSP00000272317,0,0,0,0,0.087,0.087,0.5,0.05,0.551
CETN2,RAB8A,9606.ENSP00000359300,9606.ENSP00000300935,0,0,0,0,0.062,0.068,0.5,0.229,0.618
CETN2,UBE2N,9606.ENSP00000359300,9606.ENSP00000316176,0,0,0,0,0.157,0.047,0.5,0.126,0.602
CETN2,COPS8,9606.ENSP00000359300,9606.ENSP00000346340,0,0,0,0,0.065,0,0.5,0,0.512
CETN2,UBE2I,9606.ENSP00000359300,9606.ENSP00000348056,0,0,0,0,0.144,0.047,0.5,0.238,0.647
CETN2,CROCC,9606.ENSP00000359300,9606.ENSP00000364691,0,0,0,0,0.056,0,0,0.475,0.483
CETN2,KDM1A,9606.ENSP00000359300,9606.ENSP00000383042,0,0,0,0,0.047,0,0.9,0.133,0.91
CETN2,RAD23A,9606.ENSP00000359300,9606.ENSP00000467024,0,0,0,0,0.079,0.274,0.5,0.962,0.985
CFL1,DSTN,9606.ENSP00000432660,9606.ENSP00000246069,0,0,0.055,0.97,0.075,0.362,0,0.427,0.637
CFL1,RAC2,9606.ENSP00000432660,9606.ENSP00000249071,0,0,0,0,0.154,0.045,0,0.499,0.56
CFL1,UBE2M,9606.ENSP00000432660,9606.ENSP00000253023,0,0,0,0,0.127,0.525,0,0.239,0.657
CFL1,RAB11A,9606.ENSP00000432660,9606.ENSP00000261890,0,0,0,0,0.146,0.045,0,0.396,0.465
CFL1,ACTR3,9606.ENSP00000432660,9606.ENSP00000263238,0,0,0,0,0.241,0.24,0,0.601,0.75
CFL1,RAB7A,9606.ENSP00000432660,9606.ENSP00000265062,0,0,0,0,0.204,0.124,0,0.276,0.452
CFL1,RHOB,9606.ENSP00000432660,9606.ENSP00000272233,0,0,0,0,0.073,0.068,0,0.69,0.709
CFL1,LAMTOR1,9606.ENSP00000432660,9606.ENSP00000278671,0,0,0,0,0.128,0,0,0.376,0.432
CFL1,RHOC,9606.ENSP00000432660,9606.ENSP00000285735,0,0,0,0,0.105,0.068,0,0.776,0.797
CFL1,ARPC2,9606.ENSP00000432660,9606.ENSP00000295685,0,0,0,0,0.469,0,0,0.546,0.749
CFL1,NPM1,9606.ENSP00000432660,9606.ENSP00000296930,0,0,0,0,0.13,0.292,0,0.221,0.479
CFL1,CFL2,9606.ENSP00000432660,9606.ENSP00000298159,0,0,0.051,0.978,0.056,0.731,0.9,0.05,0.972
CFL1,PAK2,9606.ENSP00000432660,9606.ENSP00000314067,0,0,0,0,0.082,0.068,0,0.38,0.423
CFL1,NME1,9606.ENSP00000432660,9606.ENSP00000337060,0,0,0,0,0.085,0.247,0,0.234,0.427
CFL1,FN1,9606.ENSP00000432660,9606.ENSP00000346839,0,0,0,0,0.042,0.072,0,0.505,0.521
CFL1,RAC1,9606.ENSP00000432660,9606.ENSP00000348461,0,0,0,0,0.137,0.045,0,0.488,0.542
CFL1,YWHAB,9606.ENSP00000432660,9606.ENSP00000361930,0,0,0,0,0.371,0.071,0,0.51,0.688
CFL1,TXN,9606.ENSP00000432660,9606.ENSP00000363641,0,0,0,0,0.169,0,0,0.32,0.411
CFL1,YWHAZ,9606.ENSP00000432660,9606.ENSP00000379287,0,0,0,0,0.236,0.327,0,0.799,0.888
CFL1,RHOA,9606.ENSP00000432660,9606.ENSP00000400175,0,0,0,0,0.268,0.068,0.5,0.902,0.962
CFL1,ACTBL2,9606.ENSP00000432660,9606.ENSP00000416706,0,0,0,0,0.087,0.498,0,0.121,0.562
CFL1,EIF1,9606.ENSP00000432660,9606.ENSP00000419449,0,0,0,0,0.373,0,0,0.085,0.402
CFL1,HSPA8,9606.ENSP00000432660,9606.ENSP00000437125,0,0,0,0,0.205,0,0,0.363,0.472
CFL1,TPM3,9606.ENSP00000432660,9606.ENSP00000498577,0,0,0,0,0.543,0.089,0,0.448,0.75
CFL1,CDC42,9606.ENSP00000432660,9606.ENSP00000497733,0,0,0,0,0.162,0.045,0,0.919,0.93
CFL2,RHOQ,9606.ENSP00000298159,9606.ENSP00000238738,0,0,0,0,0.145,0.045,0,0.361,0.432
CFL2,DSTN,9606.ENSP00000298159,9606.ENSP00000246069,0,0,0.055,0.969,0.101,0.767,0,0.65,0.921
CFL2,RAC2,9606.ENSP00000298159,9606.ENSP00000249071,0,0,0,0,0.1,0.045,0,0.5,0.533
CFL2,RAB11A,9606.ENSP00000298159,9606.ENSP00000261890,0,0,0,0,0.106,0.045,0,0.388,0.432
CFL2,ACTR3,9606.ENSP00000298159,9606.ENSP00000263238,0,0,0,0,0.087,0.24,0,0.585,0.687
CFL2,RHOB,9606.ENSP00000298159,9606.ENSP00000272233,0,0,0,0,0.082,0.068,0,0.691,0.712
CFL2,RHOC,9606.ENSP00000298159,9606.ENSP00000285735,0,0,0,0,0.067,0.068,0,0.775,0.788
CFL2,ARPC2,9606.ENSP00000298159,9606.ENSP00000295685,0,0,0,0,0.051,0,0,0.54,0.546
CFL2,PAK2,9606.ENSP00000298159,9606.ENSP00000314067,0,0,0,0,0.057,0.068,0,0.379,0.406
CFL2,B2M,9606.ENSP00000298159,9606.ENSP00000497910,0,0,0,0,0,0,0,0.425,0.425
CFL2,FN1,9606.ENSP00000298159,9606.ENSP00000346839,0,0,0,0,0.063,0,0,0.479,0.49
CFL2,YWHAB,9606.ENSP00000298159,9606.ENSP00000361930,0,0,0,0,0.09,0.071,0,0.46,0.504
CFL2,RAC1,9606.ENSP00000298159,9606.ENSP00000348461,0,0,0,0,0.095,0.045,0,0.475,0.507
CFL2,YWHAZ,9606.ENSP00000298159,9606.ENSP00000379287,0,0,0,0,0.069,0.071,0,0.692,0.711
CFL2,TPM3,9606.ENSP00000298159,9606.ENSP00000498577,0,0,0,0,0.086,0.089,0,0.686,0.716
CFL2,RHOA,9606.ENSP00000298159,9606.ENSP00000400175,0,0,0,0,0.065,0.068,0,0.902,0.907
CFL2,CDC42,9606.ENSP00000298159,9606.ENSP00000497733,0,0,0,0,0.113,0.165,0,0.919,0.935
CFL2,CFL1,9606.ENSP00000298159,9606.ENSP00000432660,0,0,0.051,0.978,0.056,0.731,0.9,0.05,0.972
CHCHD2,ATP5MG,9606.ENSP00000378812,9606.ENSP00000300688,0,0,0,0,0.346,0.221,0,0.111,0.508
CHCHD2,NIPSNAP2,9606.ENSP00000378812,9606.ENSP00000313050,0,0,0,0,0.127,0,0,0.421,0.473
CHCHD2,NDUFA4,9606.ENSP00000378812,9606.ENSP00000339720,0,0,0,0,0.486,0.207,0,0.266,0.675
CHCHD2,NDUFA8,9606.ENSP00000378812,9606.ENSP00000362873,0,0,0,0,0.189,0.462,0,0.165,0.604
CHCHD2,COX6C,9606.ENSP00000378812,9606.ENSP00000429707,0,0,0,0,0.289,0.143,0,0.148,0.435
CHCHD2,SUMF2,9606.ENSP00000378812,9606.ENSP00000498402,0,0,0,0,0.054,0,0,0.519,0.525
CHERP,SRSF2,9606.ENSP00000439856,9606.ENSP00000376276,0,0,0,0,0.339,0,0,0.136,0.404
CHERP,PUF60,9606.ENSP00000439856,9606.ENSP00000434359,0,0,0,0,0.256,0.114,0.8,0.204,0.881
CHERP,RAVER1,9606.ENSP00000439856,9606.ENSP00000482486,0,0,0,0,0.72,0,0,0.167,0.757
CHI3L1,FN1,9606.ENSP00000255409,9606.ENSP00000346839,0,0,0,0,0.053,0,0,0.398,0.406
CHI3L1,VSNL1,9606.ENSP00000255409,9606.ENSP00000384719,0,0,0,0,0.103,0,0,0.6,0.626
CHI3L1,SPP1,9606.ENSP00000255409,9606.ENSP00000378517,0,0,0,0,0.123,0,0,0.662,0.69
CHI3L1,HLA-DRB1,9606.ENSP00000255409,9606.ENSP00000353099,0,0,0,0,0.078,0,0,0.68,0.692
CHI3L1,NEFL,9606.ENSP00000255409,9606.ENSP00000482169,0,0,0,0,0.073,0.053,0,0.724,0.737
CKMT1A,AK1,9606.ENSP00000406577,9606.ENSP00000223836,0,0,0,0,0.074,0.068,0,0.417,0.453
CLIP1,KIF5B,9606.ENSP00000479322,9606.ENSP00000307078,0,0,0,0,0.09,0,0,0.461,0.489
CLIP1,RAC1,9606.ENSP00000479322,9606.ENSP00000348461,0,0,0,0,0.068,0.294,0.5,0.472,0.803
CLIP1,RUFY2,9606.ENSP00000479322,9606.ENSP00000373420,0,0,0,0,0.146,0,0,0.513,0.566
CLIP1,TFRC,9606.ENSP00000479322,9606.ENSP00000376197,0,0,0,0,0.042,0,0,0.455,0.455
CLIP1,RHOA,9606.ENSP00000479322,9606.ENSP00000400175,0,0,0,0,0.058,0.208,0,0.356,0.478
CLIP1,CDC42,9606.ENSP00000479322,9606.ENSP00000497733,0,0,0,0,0.049,0.294,0.5,0.945,0.979
CMPK1,NME1,9606.ENSP00000360939,9606.ENSP00000337060,0.053,0,0,0,0.087,0,0.223,0.257,0.434
CMPK1,GMPS,9606.ENSP00000360939,9606.ENSP00000419851,0.046,0,0,0,0.096,0,0,0.427,0.463
CMPK1,RPS15,9606.ENSP00000360939,9606.ENSP00000466010,0.091,0,0,0,0.595,0,0,0.219,0.688
COL14A1,NID2,9606.ENSP00000297848,9606.ENSP00000216286,0,0,0,0,0.152,0.096,0,0.326,0.438
COL14A1,LAMB1,9606.ENSP00000297848,9606.ENSP00000222399,0,0,0,0,0.115,0.07,0,0.58,0.624
COL14A1,COL1A1,9606.ENSP00000297848,9606.ENSP00000225964,0,0,0.147,0.561,0.207,0,0.4,0.529,0.783
COL14A1,CTSC,9606.ENSP00000297848,9606.ENSP00000227266,0,0,0,0,0.042,0,0,0.406,0.406
COL14A1,LAMA4,9606.ENSP00000297848,9606.ENSP00000230538,0,0,0,0,0.194,0.068,0,0.441,0.543
COL14A1,PDGFRA,9606.ENSP00000297848,9606.ENSP00000257290,0,0,0,0,0.206,0,0,0.288,0.411
COL14A1,LAMC1,9606.ENSP00000297848,9606.ENSP00000258341,0,0,0,0,0.107,0.067,0,0.609,0.646
COL14A1,LUM,9606.ENSP00000297848,9606.ENSP00000266718,0,0,0,0,0.266,0.091,0,0.623,0.726
COL14A1,FBLN5,9606.ENSP00000297848,9606.ENSP00000345008,0,0,0,0,0.145,0.091,0,0.314,0.42
COL14A1,FBLN2,9606.ENSP00000297848,9606.ENSP00000384169,0,0,0,0,0.146,0.099,0,0.328,0.438
COL14A1,FBN1,9606.ENSP00000297848,9606.ENSP00000325527,0,0,0,0,0.231,0.099,0,0.365,0.522
COL14A1,LAMA2,9606.ENSP00000297848,9606.ENSP00000400365,0,0,0,0,0.262,0.068,0,0.378,0.535
COL14A1,COL4A1,9606.ENSP00000297848,9606.ENSP00000364979,0,0,0,0.553,0.115,0,0.4,0.249,0.566
COL14A1,FBLN1,9606.ENSP00000297848,9606.ENSP00000331544,0,0,0,0,0.318,0.126,0,0.377,0.596
COL14A1,COL4A2,9606.ENSP00000297848,9606.ENSP00000353654,0,0,0,0.551,0.178,0.225,0.4,0.238,0.67
COL14A1,SERPINH1,9606.ENSP00000297848,9606.ENSP00000434412,0,0,0,0,0.108,0.098,0.5,0.323,0.691
COL14A1,PRELP,9606.ENSP00000297848,9606.ENSP00000343924,0,0,0,0,0.151,0.456,0,0.466,0.732
COL14A1,FN1,9606.ENSP00000297848,9606.ENSP00000346839,0,0,0,0.56,0.111,0.05,0,0.717,0.74
COL14A1,COL6A1,9606.ENSP00000297848,9606.ENSP00000355180,0,0,0.129,0.581,0.213,0,0.4,0.503,0.768
COL14A1,OGN,9606.ENSP00000297848,9606.ENSP00000364711,0,0,0,0,0.415,0.431,0,0.399,0.782
COL1A1,KRT14,9606.ENSP00000225964,9606.ENSP00000167586,0,0,0,0,0.063,0.095,0,0.353,0.404
COL1A1,ITGB4,9606.ENSP00000225964,9606.ENSP00000200181,0,0,0,0,0.06,0.051,0.65,0.312,0.756
COL1A1,NID2,9606.ENSP00000225964,9606.ENSP00000216286,0,0,0,0,0.235,0.332,0,0.357,0.643
COL1A1,LAMB1,9606.ENSP00000225964,9606.ENSP00000222399,0,0,0,0,0.201,0.07,0,0.671,0.734
COL1A1,B2M,9606.ENSP00000225964,9606.ENSP00000497910,0,0,0,0,0.056,0,0,0.395,0.404
COL1A1,HAPLN1,9606.ENSP00000225964,9606.ENSP00000274341,0,0,0,0,0.074,0.091,0,0.35,0.405
COL1A1,GJA1,9606.ENSP00000225964,9606.ENSP00000282561,0,0,0,0,0.172,0,0,0.37,0.456
COL1A1,CTSC,9606.ENSP00000225964,9606.ENSP00000227266,0,0,0,0,0.044,0,0,0.456,0.457
COL1A1,RHOB,9606.ENSP00000225964,9606.ENSP00000272233,0,0,0,0,0.042,0.107,0,0.443,0.481
COL1A1,RHOC,9606.ENSP00000225964,9606.ENSP00000285735,0,0,0,0,0.074,0.107,0,0.435,0.491
COL1A1,CDC42,9606.ENSP00000225964,9606.ENSP00000497733,0,0,0,0,0,0.201,0,0.398,0.499
COL1A1,LAMA2,9606.ENSP00000225964,9606.ENSP00000400365,0,0,0,0,0.16,0.068,0,0.422,0.508
COL1A1,KRT19,9606.ENSP00000225964,9606.ENSP00000355124,0,0,0,0,0.101,0.095,0,0.463,0.525
COL1A1,OGN,9606.ENSP00000225964,9606.ENSP00000364711,0,0,0,0,0.156,0.091,0,0.434,0.528
COL1A1,HSPG2,9606.ENSP00000225964,9606.ENSP00000363827,0,0,0,0,0.219,0.085,0,0.4,0.534
COL1A1,FBLN2,9606.ENSP00000225964,9606.ENSP00000384169,0,0,0,0,0.261,0.099,0,0.383,0.553
COL1A1,CDK4,9606.ENSP00000225964,9606.ENSP00000257904,0,0,0,0,0.065,0.097,0,0.513,0.553
COL1A1,FBLN5,9606.ENSP00000225964,9606.ENSP00000345008,0,0,0,0,0.187,0.091,0,0.45,0.558
COL1A1,PRELP,9606.ENSP00000225964,9606.ENSP00000343924,0,0,0,0,0.131,0.328,0,0.37,0.6
COL1A1,MCAM,9606.ENSP00000225964,9606.ENSP00000264036,0,0,0,0,0.085,0.091,0,0.559,0.602
COL1A1,LAMA4,9606.ENSP00000225964,9606.ENSP00000230538,0,0,0,0,0.234,0.068,0,0.499,0.612
COL1A1,EFEMP1,9606.ENSP00000225964,9606.ENSP00000378058,0,0,0,0,0.139,0.091,0,0.575,0.638
